76.4595	54.4595	75.027	67.7568	77.6216	61.9459	79.5676	51.973	59.4865	46.973	74.1892	55.027	103.216	66.973	57.2973	50.0811	99.1622	53.3243	71.7568	56.7838	75.5405	54.5946	79.5676	72.2162	75.2162	47.5135	56.3784	59.3514	76.7027	52.1892	62.4324	54.8378	65.6486	53.9459	73	43.4054	50.5946	57.3784	87.2162	57.7838	61.9459	51.2432	79.9189	68.1351	121.595	70.5676	64.3784	47.6757	136.432	72.2973	80.8649	51.5946	72.9459	57.8649	63.027	66.3784	74.7568	56.3784	68.4865	64.0811	127	65.5676	79.9459	56.1892	1.24324	1.24324	1.24324	1.24324	1.24324	1.24324	6.05405	1.24324	65.3243	49.3784	56.1081	71.0541	167.432	64.8649	57.4324	56.1622	149.216	64.0541	58.8649	50.027	68.973	58.2973	53.3784	57.7027	74.6486	59.5135	70.4595	61.1081	139.486	74.6216	56.8649	59.3514	0	0	0	0	0	0	0	0	71.9459	49.2162	54.027	67.0541	174.703	59.3243	52.8649	47.7838	156.892	60.5946	60.4595	60.6757	86.027	51.8919	57.2973	56.027	70.2162	70.0811	52.2162	72.5946	116.703	50.8649	64.8919	61	
14.3333	15.125	7.83333	24	12.9167	9.625	7.83333	9.625	26.875	22.0417	18.5417	20.4583	11.7083	20.2083	17.5417	12.7917	76.375	85.25	67.6667	40.5833	52.9583	62.9583	54.5833	55.5	3.83333	3.83333	3.83333	3.83333	3.83333	5.83333	10.5833	11.25	25.5833	18.2083	21.3333	14.5417	24.3333	17.125	20.5	12.625	23.7083	25.2083	20.5833	24.4583	18.7083	22.4583	18	27.875	38.0833	64.4167	64.125	29.875	33.1667	47.75	36.875	36.5833	60.75	87.75	120.667	53.875	58.75	51.2083	64.75	46.875	7	9.91667	5.66667	8.75	7.95833	4.58333	3.95833	3.95833	54.4167	65.375	60.4167	48.1667	44.25	44.375	46.5417	61.7083	1.95833	3.54167	1.95833	1.95833	1.95833	8.16667	3.75	1.95833	10.9583	5.08333	6.125	3.875	3.875	4.08333	10.3333	3.875	1.91667	1.91667	8.58333	1.91667	1.91667	1.91667	4.125	1.91667	101.917	52.2917	76.5417	48.5833	64.625	54.2083	112.75	54.9583	1.95833	3.66667	1.95833	2.70833	1.95833	1.95833	8.5	1.95833	0	0	0	0	0	0	0	0	
50.2838	69.4189	185.662	57.0811	52.0541	48.2973	63.8378	49.9189	51.9054	68.6892	190.986	59.5811	52.1486	50.0541	59.8108	50.1486	53.2162	58.7027	193.919	55.5	52.2432	48.6486	61.5405	56.2703	59.8649	72.4189	144.568	65.3514	63.3378	48.6892	66.027	51.0541	49.3378	51.7027	68.0405	50.027	54.0541	64.0135	185.743	58.0135	49.9595	48.9189	58.0676	51.4865	51.0676	59.0405	197.378	64.8784	54.5135	48.4054	68.8784	52.2432	52.2027	65.4865	178	67.8649	49.6622	48.9324	84.6081	52.7162	68.4459	68.1081	115.297	56.7568	53.4865	60.2027	185.878	57.7027	50.7973	49.8108	74.0541	50.8514	55.7973	75.1081	165.297	67.9054	60.7297	47.8243	68.5676	51.0405	52.0811	71.0676	169.892	74.0676	54.5	54.3108	65.3108	55.2703	68.7162	66.9865	131.378	68.3919	71.7703	55.7027	73.1216	56.5946	65.8243	64.5946	101.473	62.0811	54.1892	59.2432	88.7838	63.0946	71.5946	68.0811	95.2568	66.4189	79.3378	65.9189	77.8378	54.8378	73.6081	78.7432	80.7297	64.0946	67.8108	54.4054	60.8514	58.7838	80.5	61.0405	65.5135	59.8919	80.0811	69.7703	70.8514	52.7162	
47.9608	59.451	114.471	58.2941	40.6863	42.6275	64.451	38.7059	47.4902	63.2157	131.922	72.6471	60.1176	50.9804	66.1765	56.4706	56.3922	73.2157	142.059	79.2353	60.9804	59.8039	66.1961	52.3922	53.8039	67.1569	159.196	81.7647	54.7843	53.6667	60.4118	50.098	49.7843	76.6863	136.078	64.098	51.8235	60.1176	83.1176	57.3725	53.3529	64.4902	127.647	87.1373	66.1176	57.5098	58.6863	55.3922	50.3725	49.4314	114.333	69.6667	54.7647	42.7647	49.0392	46.5686	0	0	0	0	0	0	0	0	33.5686	51.5882	93.5294	50.7059	36.3333	36.2941	77.5098	38.2353	56.1569	64.098	96.9608	73.0588	67.3529	67.5098	110.529	60.4118	14.902	10.0196	12.9608	15	12.6471	12.3529	16.0588	9.07843	5.01961	1.86275	3.88235	2.15686	2.76471	4.35294	1.84314	1.84314	0.901961	0.901961	0.901961	0.901961	0.901961	0.901961	1.17647	4.33333	6.31373	9.03922	21.5882	6.70588	9.84314	7.92157	6.31373	9.52941	12	10.7647	13.0784	8.13725	11.451	13.0392	15.8431	9.72549	0.901961	0.901961	4.41176	0.901961	0.901961	0.901961	0.901961	0.901961	
70.1429	58.0476	74.5714	58.7381	79.6429	79.0952	113.595	67.0238	110.405	70.8571	61.5952	59.2381	104.024	66.881	73.3095	69.8095	86.7619	59.0476	84.1905	57.3333	128.333	62.5	65.7381	63.0952	77.1905	67.0714	83.7857	67.5714	76.5238	76.4762	88.5	68.5476	67.5	84.619	119.357	65.881	73.5714	61.5	72.7857	63.5238	116.976	67.8333	69.5	62.5238	97.7381	61.0238	58.9762	67.0476	77.4286	51.4048	49.0238	63.3333	174.357	62.1429	54	56.7619	83.2619	71.619	99.7381	66.2619	71.7857	69.6429	70.3095	65.9048	61.0476	55.5	68.881	61.6905	56.3095	89.4524	155.119	60.4286	153.238	62.5238	52.6905	53.5238	89.9048	65.8333	67.381	66.8571	79.7381	49.9286	55.6667	52.881	171.071	72.619	64.2857	53.3095	71.6667	73.0952	78.2381	60.9048	84.2619	100.738	86.6667	66.2381	67.8571	79.881	121.952	73.9286	63.0476	65	77.8333	59.4524	121.905	65.619	70.3333	54.9286	116.095	64.4762	54.5476	63.5714	76.3571	63.9286	59.7143	72.4762	127.476	63.0714	68.6429	66.9762	70.3571	66.1905	77.9524	61.4048	91.3571	86.619	94.6667	58.7857	
56.7091	67.2	56.3455	74.2364	94.5818	135.127	68.0545	61.6	117.345	100.436	63.7273	57.2	59.6727	71.2909	68.8545	78.0909	73.2364	70	63.6182	65.8364	118.764	96.3273	61.5273	69.4545	78.5273	67.7455	74.9273	65.8	77.8364	107.309	63.3818	84.5455	61.4364	66.4182	64.7091	65.9091	86.3636	135.982	65.4909	68.2364	83.4364	82.1273	61.8364	69.2545	90.3636	89.5818	68.2182	78.3636	69.2	105.745	83.0909	74.3455	95.8182	77.2545	57.1636	60.8	85.4364	76.2182	87.4182	80.9273	83.8727	73.3818	52.6545	69.4909	61.9818	64.1636	79.9273	118.145	86.6182	85.2364	61.3091	62.1818	91.9091	84.4545	76.6182	69.7455	68.6364	101.964	67	68.1455	68.8545	67.5818	59.3636	59.4364	82.0545	128.582	85.2182	73.5273	78.3455	72.6	70.5636	64.2364	94.2909	90.3273	83.6545	78.1091	73	74.2182	72.4545	108.709	91.2545	74.5455	61.2545	66.4182	112.236	101.127	62.3455	61.9636	78.6182	66.4909	65.2182	76.6	67.2727	71.4182	74.7636	82.6727	108.764	87.3636	69.3636	64.2909	71.7818	90.3818	82.6727	73.1091	93.0727	62.3455	67.1091	61.9091	
79.234	70.5532	86.8723	64.5106	52.5745	58.3617	117.851	58.0851	72.2766	66.8511	80.1915	65.8511	64.7872	58.8085	110.596	78.8298	64.5319	53.617	99.1702	71.8298	54.2766	64.3191	117.745	77.0426	48.3191	60.6383	93.7447	52.5957	59.9362	62.4468	114.872	54.5745	61.8723	63.3617	107.234	58.4894	49.8511	49.1915	59.5957	49.1277	56.617	73.8936	130.298	70.4468	68.3617	55.4468	68.0851	63.3617	65.1489	87.9362	133.957	68.766	61.617	61.8723	63.1064	59.766	54.0213	72.5319	142.66	76.9574	57.7447	55.766	75.9362	55.8085	0	0	0	0	0	0	0	0	67.766	77.383	84.6809	60.0213	63.234	68.7447	85.6596	75.9362	68.1064	61.5106	70.3404	61.4043	77.7447	69.0213	112.319	74.2979	45.8511	70.3404	80.234	45.9787	52.7234	58.5957	111.277	56.2128	0	0	0	0	0	0	0	0	78.6596	63.5957	91.1702	63.383	65.766	59.2979	79.9787	65.5957	78.8511	79.6596	101.553	63	60.8085	57.0213	67.4043	62.9574	2.55319	2.04255	5.78723	3.91489	2.40426	2.55319	3.78723	4.04255	
4.37143	4.22857	7.25714	6.25714	2.68571	2.68571	4	3.42857	0	0	0	0	0	0	0	0	13.8286	9.77143	10.2571	9.4	15	9.54286	22.3429	10.2571	14.8857	7.17143	4.17143	6.14286	4.97143	6.28571	4.42857	4.45714	44.5714	42.0571	52.8857	55.6	46.7714	52.8	85.6	46.9714	54.8571	64.2571	85.4571	51.4	52.4857	80.2857	90.8857	72.1429	46.3714	49.0571	63.0571	40.9143	54.3429	68.6	62.9714	43.7714	4	4	7.57143	4	4	7.28571	15.5429	5.05714	47.5143	47.8857	62.2286	56.9429	56.0571	79.5714	146.314	65.0571	57.1714	55.2	65.0286	59.4857	56.5429	79.0571	156.4	67.0286	58.3714	54.0571	71	54.0571	60.0286	85.8	85.8	59.3429	4.31429	2.65714	2.65714	2.65714	2.65714	11.9143	2.65714	3.4	46.6286	56.1429	168.371	62.1714	55.0286	54.6857	57.7714	57.9714	49.6857	62.1429	190.829	63.1143	50.0286	55.6857	59.9714	49.1143	47.4857	55.4	155.371	68.7714	55.3714	68.2286	71.1143	48.2286	40.7143	43.0571	111.486	39.4571	45.9143	57.8286	71.9143	37.8	
47.6207	51.5517	66.069	61.6552	45.3793	61.1724	132.345	85.2069	46.6207	43.5172	84.6207	72.069	52.5172	54.8621	126.931	73.8966	49.1724	55.069	118.069	116.862	51.9655	55.2414	93.6897	60.6207	53.2069	65.3793	176.034	79.9655	51.2759	51.3103	61.5517	49.2414	48.069	66.3793	80.6897	119.448	51.4138	62.6207	61.8276	64.2759	53.7586	50.2414	102.207	138.552	57.3103	69.2069	57.6552	51.3103	55.4138	47.4828	80.7586	140.448	56.9655	58.2759	69.6207	65.4483	6.44828	8.17241	9.68966	11.1034	6.44828	11.6897	13.1034	14.8276	54.3103	75.7931	100	90.8276	54.2069	62.2759	92.5172	75.4138	62.5172	48.3103	72.6552	93.8966	72.8966	76.9655	80.9655	73.8966	60.7586	55.8276	56.7586	52.3103	75.9655	84	99.8966	81.069	43.4483	40.0345	48.3793	47.3448	61.4828	56.1724	98.7586	59.7931	46.8276	64.3103	72.7241	49.931	35.8966	41.1724	75.1379	44.4483	52.4828	47.2759	81.8966	71.1034	55.8276	52.6552	62.8621	60.2414	67.2069	71.5517	103	112.586	70	55.6207	64.3103	70.5172	68.4483	63.3793	117.241	104	61.3448	57.5172	56.4828	71.6552	
4.32143	3.32143	3.32143	4.5	3.32143	3.32143	11.4286	8.25	6.67857	3.28571	9.71429	3.28571	3.28571	3.28571	7.53571	4.42857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1.64286	1.64286	1.64286	1.64286	1.64286	1.64286	1.64286	6.71429	6.71429	13.8571	12.75	6.71429	7.96429	19.1071	10.2143	1.60714	1.60714	1.60714	1.60714	1.60714	1.60714	8.03571	1.60714	4.89286	6.25	10.8214	4.89286	17.3571	6.03571	4.89286	4.89286	6	9	4.10714	3.42857	3.42857	3.42857	3.42857	12.2857	11.9286	8.39286	9.46429	11.25	24.1071	7.14286	6.75	6.75	0	0	0	0	0	0	0	0	37.9286	32.8571	66.5	81.3929	60.8571	35.9286	39.4286	36.7143	19.0714	15.0357	23.8929	13.0714	10.9286	12.9643	17.5714	9.82143	57.4286	68.3214	69.7857	136.857	91.6071	47	54.8929	62.2143	61.1429	67.8571	137.893	95.8214	66.6071	45.8214	59.25	45.0714	65.3214	69.6071	113.464	118.25	72.75	51.5714	58.3929	49.8929	
61.2647	54	70.6765	41.2647	54.1765	52.6765	104.706	59.5588	59	63.7353	80.5294	59.4118	67.3529	71.7647	101.294	66.1471	68.0588	66.9706	75.7353	53.1765	54.7059	51.0588	117.265	55.2647	51.0882	56.5	96.8529	73.5588	73.5	65.5294	108.5	56.3235	53.2941	44.7941	170.941	53.8824	42.2353	41.7059	49.4412	46.2941	59.4706	62.4706	172.941	64.9118	51.1765	52.3529	59.6765	48.4118	54.6765	56.9706	186.824	51.0588	50.5882	50.6765	78.2353	55.8235	50.8235	53.2941	160.706	69.5	53.7353	56.1176	77.2353	49.5588	40.6471	49.0588	115.206	50	48.5588	48.2941	91.4412	51.7941	48.6176	57.0294	159.559	57.5882	52.9412	55.9118	82.7059	60.5	52.0588	57.9706	198.176	57.5	47.1176	53.1176	62	46.6471	42.7647	49.3824	156.147	47.0294	40.3235	45.6765	68.5882	44.1471	0	0	0	0	0	0	0	0	48.2353	40.4118	49.6471	39.9412	46.7059	53.6176	123.706	75.0882	53.2353	51	55.2647	51.2353	47.5588	60.3235	202.412	53.5882	53.6765	46.2647	66.2941	46.9706	45.2647	55.2059	192.794	48.9706	
0	0	0	0	0	0	0	0	46.4625	50.7	63.975	52.3875	49.475	71.65	185.137	52.1375	47.05	46.075	58.5125	45.5625	45.4625	66.2	198.238	50.8125	47.6	46.575	57.9625	46.0625	46.5375	55.3375	201.537	57.0375	1.1625	1.1625	3.2375	1.5625	1.1625	1.1625	3.025	2.0875	9.1	6.8	8.4	5.2625	4.6	4.6	13.5125	4.6	3.4875	5.5375	9.325	3.625	4.025	5.425	7.725	4.375	2.3125	2.4625	4.8125	2.3125	2.3125	4.95	7.1875	2.3125	5.6375	2.9	6.55	3.95	3.8375	3.5375	6.45	4.3875	4.675	6.775	13.05	5.525	4.675	6.825	11.1375	4.675	7.6625	4.8375	9.45	6.1875	4.65	4.65	14.55	4.9625	5.0875	2.8375	5.0875	4.0375	4.425	2.9625	7.3375	2.8375	4.7375	6.1	3.275	2.875	2.875	5.1125	7.2375	2.875	7.1875	5.2125	14.7	5.225	6.2625	5.2125	13.375	6.925	4.025	4.025	14.925	5.7625	4.025	4.025	8.825	4.025	2.3	2.3	8.975	2.7875	2.3	4.3875	3.25	2.3	
9.15	2.35	2.35	2.35	6.75	2.35	2.35	2.35	15.85	7.2	7.2	8	23	16.55	7.9	8.55	30.75	35.1	26.95	23.15	39.55	31.1	27.15	23.9	7	9.85	9.7	16.55	20	8.6	7.05	10	35	61	67.15	40.85	54.1	37.3	58.95	54.9	2.3	7.85	8.3	2.3	2.3	2.3	2.3	2.3	57.35	59.25	106.95	71.45	73.65	60.3	82.55	59.4	4.7	13.25	5.45	4.7	13.35	4.85	4.7	5.2	78.2	86.4	122.6	76.3	74.8	55.1	49.95	52.3	73.55	63.55	122.55	85.75	64.95	46.05	58.2	57.75	11.65	11.65	17.85	35.95	21.4	12.95	19.8	12.15	4.65	4.65	5.7	21.45	6.2	5.35	4.65	4.65	49.25	76.3	71.65	35.65	57.15	46.15	53.35	58.4	74.65	89.4	130.65	72.55	64.25	48.55	57.35	67.4	60.75	63.5	93.05	49.75	56.7	35.3	43.4	45.65	0	0	0	0	0	0	0	0	
7.58621	15.5862	11.8621	6.68966	7.10345	10.931	13.8966	9.13793	114	48.1724	57.9655	53.1379	95.6897	58.5862	59.5517	63.1034	45.6897	30.3103	22.7241	27.3793	40.3793	39.5517	27.2759	31.4138	15.1379	11.4483	6.41379	8.03448	18.3448	6.41379	6.41379	6.41379	37.2414	24.6552	20.931	23.8966	39.8966	35.8621	22.2759	27.7586	123.724	73.1379	55.3103	70.3103	69.1034	60.8621	68.2414	72.7586	63.4483	64.9655	93.9655	60.1379	60.2759	75.2759	113.586	69.9655	57.2069	56.5862	103.897	54.6897	70.7931	70.6897	120.379	55.6207	24.6897	26.8621	26.7931	21.4483	24.931	27.8621	24.9655	29.7931	80.5172	82.069	96	71.4138	103.828	58.3103	56.6207	51	69.1379	66.3793	157.586	65.1724	53.3448	55.4483	61.6552	58.8621	54.5517	53.1379	148.207	56.2414	58	50.7241	74.3793	55.2759	3.2069	9.31034	4.27586	3.34483	3.2069	3.44828	8.93103	3.2069	90.8966	64.6897	52.4483	53.1724	134.828	54.3448	66.1379	57	51.931	29.3103	39.4483	31.5172	58.7931	47.4828	40.6552	30.3793	1.58621	1.58621	1.58621	1.58621	2.31034	7.55172	1.58621	1.58621	
